sku,customer_uuid,sale_ts,quantity,unit_price,pc_points
P1006,4fb423f9-70a8-46aa-af9b-20ff3b964e54,2025-10-16T15:09:28.518757,2,25.75,0
P1022,7832ff01-95d4-4ac4-906b-9e7f177bd5f7,2025-10-17T06:45:25.518757,1,19.83,0
P1013,10007012-6e03-4c98-938b-b098349f81c4,2025-10-16T23:45:48.518757,3,10.67,0
P1005,aabbd1ef-e8da-4cae-bb6d-d7332f8d1388,2025-10-16T13:22:44.518757,3,23.79,0
P1005,d163fa6a-200e-498d-b923-4fe11d885289,2025-10-17T00:31:31.518757,2,22.56,36
P1009,b295d193-7e00-4ec5-8802-575023e70be1,2025-10-16T20:28:01.518757,2,12.88,0
P1004,3fb78b90-8161-4204-875b-1611842dd965,2025-10-16T19:47:44.518757,2,19.59,0
P1011,5278b34f-be40-48ca-96b7-6db9bd8ddaba,2025-10-17T02:59:13.518757,3,21.24,0
P1009,58af7b2b-c971-4547-aec2-e16b2725286d,2025-10-17T09:02:37.518757,2,11.83,11
P1012,54038011-1f2a-42c2-bcb6-05e52409ea6b,2025-10-17T02:43:23.518757,2,14.25,22
P1020,3bb7f456-29c5-4660-9433-c18e5e7a7e01,2025-10-18T00:05:52.518757,3,8.85,0
P1020,df94e6b7-c730-4d4b-a93f-b0b31396b55a,2025-10-18T10:39:59.518757,3,9.22,0
P1000,5056d44f-dc78-4ff6-bf65-bc191fbb894a,2025-10-17T10:51:21.518757,2,9.97,0
P1015,16f7d21b-8983-4673-b554-a70af805206e,2025-10-18T02:41:21.518757,2,10.79,0
P1002,1ec07e69-4807-4469-8b56-134b57f78fe1,2025-10-18T09:45:29.518757,2,11.05,0
P1012,e33da099-cfbd-44ca-9a26-212e9008f19d,2025-10-17T18:32:51.518757,3,14.42,34
P1013,5b0874ef-7736-4d3f-9f35-9207c5d80d11,2025-10-18T02:43:57.518757,3,10.44,18
P1010,64b9b86d-0517-46e2-b00a-f6e95b2fb8d9,2025-10-17T17:50:00.518757,3,5.5,0
P1010,d3a6aaf3-d739-44af-ac7d-fc2febaec88b,2025-10-18T02:10:06.518757,1,6.21,0
P1011,62a6bf8b-fbc5-4489-a4e1-664b0a6a3b7f,2025-10-17T23:38:40.518757,1,23.25,0
P1008,64b9b86d-0517-46e2-b00a-f6e95b2fb8d9,2025-10-17T16:33:33.518757,3,10.13,0
P1016,cd9ba8f5-f5bc-4e65-82b5-a86e02f8d91a,2025-10-18T10:10:26.518757,2,6.76,2
P1024,64164ae8-b200-43cd-a6ed-1078cc033dfe,2025-10-18T02:57:07.518757,1,25.42,25
P1005,10b488b7-f047-458a-b9db-ab7616a29355,2025-10-17T21:30:41.518757,2,22.88,0
P1022,fe22e212-6a81-46d4-9ecf-4a0f5e9e9721,2025-10-17T20:59:33.518757,3,21.34,0
P1020,5cc63c7a-de1a-4515-b5ec-d34dfadb2fb2,2025-10-18T03:37:41.518757,2,9.24,0
P1012,195fbf24-c127-4138-87ba-d3e0017ee68e,2025-10-17T11:31:09.518757,2,14.42,23
P1002,d3a6aaf3-d739-44af-ac7d-fc2febaec88b,2025-10-17T14:29:32.518757,2,11.21,0
P1021,8c875527-b297-4cac-8a4a-33ffcf48a33f,2025-10-17T13:31:55.518757,2,7.85,0
P1011,abc6c5f1-a209-4507-95c2-9acf6f00b3f3,2025-10-18T06:11:04.518757,3,20.78,43
P1010,5278b34f-be40-48ca-96b7-6db9bd8ddaba,2025-10-17T10:47:19.518757,2,5.5,0
P1020,d510d398-9db0-46ae-b089-e6fcdd850a7b,2025-10-18T04:29:49.518757,3,9.56,5
P1015,d3a6aaf3-d739-44af-ac7d-fc2febaec88b,2025-10-18T09:39:07.518757,3,10.73,0
P1010,64164ae8-b200-43cd-a6ed-1078cc033dfe,2025-10-18T04:21:12.518757,2,5.8,1
P1007,8c2a359a-d9a0-4ff0-84a0-ca002c1783bc,2025-10-17T16:25:55.518757,3,16.04,24
P1011,a5caf41b-0ffa-410b-bb53-fde72b88e5ef,2025-10-17T11:59:33.518757,3,20.54,43
P1013,10b488b7-f047-458a-b9db-ab7616a29355,2025-10-17T22:41:22.518757,2,10.25,0
P1018,64b9b86d-0517-46e2-b00a-f6e95b2fb8d9,2025-10-17T16:04:35.518757,1,19.03,0
P1020,cd9ba8f5-f5bc-4e65-82b5-a86e02f8d91a,2025-10-18T11:46:17.518757,1,9.27,1
P1015,0c1d9bac-79c2-4546-8ad6-056fb77c34ab,2025-10-18T18:15:37.518757,3,10.85,19
P1009,5056d44f-dc78-4ff6-bf65-bc191fbb894a,2025-10-19T09:23:24.518757,2,12.88,0
P1010,8c875527-b297-4cac-8a4a-33ffcf48a33f,2025-10-19T03:01:10.518757,1,5.58,0
P1022,16f7d21b-8983-4673-b554-a70af805206e,2025-10-19T02:18:02.518757,2,21.01,0
P1010,c79986a3-8c43-4ad4-a86e-35a1ca9ebcc8,2025-10-19T03:15:34.518757,1,5.93,0
P1016,7235f097-2877-406b-8a8b-d76fe032e8f1,2025-10-18T20:44:55.518757,3,7.45,0
P1024,c56e0715-4596-4669-a9fa-3f55c2b884be,2025-10-19T09:57:50.518757,3,25.28,75
P1024,cd9ba8f5-f5bc-4e65-82b5-a86e02f8d91a,2025-10-18T20:27:40.518757,2,23.44,46
P1023,47f49e30-2ef8-4c29-9bcc-756483eba6ed,2025-10-18T20:08:30.518757,2,10.72,12
P1005,5cc63c7a-de1a-4515-b5ec-d34dfadb2fb2,2025-10-18T14:41:56.518757,2,23.66,0
P1015,0891de48-954a-463a-a8d3-47c9e056c4c8,2025-10-19T03:50:37.518757,2,11.61,0
P1016,cf1fb156-2702-4617-81ea-79a513faa98e,2025-10-18T10:49:46.518757,2,7.71,3
P1010,5278b34f-be40-48ca-96b7-6db9bd8ddaba,2025-10-18T19:37:36.518757,1,5.7,0
P1011,8ff26b5a-7cd2-42e4-8593-4eac9565ce16,2025-10-18T20:14:13.518757,3,21.11,44
P1004,0891de48-954a-463a-a8d3-47c9e056c4c8,2025-10-18T12:35:32.518757,1,20.4,0
P1012,a18eb0a0-4589-4a60-a181-5d96435f811a,2025-10-18T22:50:14.518757,1,14.29,11
P1014,85cf5073-3b72-46ab-8169-ac4c8ea58bfe,2025-10-19T05:17:38.518757,1,17.97,0
P1022,8bd851e7-f457-4ca4-9a98-e1e7dc2d18f2,2025-10-18T20:59:59.518757,2,19.03,0
P1023,e689efe3-cbf4-4648-ba57-2f569f0dc7db,2025-10-18T17:06:11.518757,2,10.21,0
P1001,cf1fb156-2702-4617-81ea-79a513faa98e,2025-10-19T09:12:03.518757,2,19.11,34
P1007,aabbd1ef-e8da-4cae-bb6d-d7332f8d1388,2025-10-18T21:59:24.518757,1,17.46,0
P1000,8c2a359a-d9a0-4ff0-84a0-ca002c1783bc,2025-10-19T04:48:35.518757,2,9.6,5
P1005,5a5082e1-a576-4573-9d08-7e25acadeadc,2025-10-19T03:35:54.518757,1,24.65,19
P1006,d417a9e9-ea0a-42c7-a8a9-613a613dc144,2025-10-19T04:37:08.518757,1,25.05,22
P1003,fc3622a2-20d2-4ab5-a6ba-2c090e4a4a4a,2025-10-19T05:00:56.518757,3,11.65,17
P1020,10b488b7-f047-458a-b9db-ab7616a29355,2025-10-18T15:11:48.518757,1,9.61,0
P1006,9a22b0d7-6a60-401d-93fc-7f243827dee0,2025-10-19T09:00:22.518757,3,28.19,76
P1005,a3d77441-3817-4f4b-837c-9a9a28b49e67,2025-10-19T01:37:47.518757,3,24.99,59
P1012,e689efe3-cbf4-4648-ba57-2f569f0dc7db,2025-10-18T22:04:05.518757,2,13.18,0
P1002,29e3289c-52a8-4b38-b72a-e252e1a52b2d,2025-10-19T02:25:57.518757,1,11.41,0
P1007,163c14bb-d280-4c2f-b981-861a3555171a,2025-10-19T06:24:20.518757,2,16.18,16
P1009,5a5082e1-a576-4573-9d08-7e25acadeadc,2025-10-18T15:48:46.518757,3,11.86,17
P1016,d3a6aaf3-d739-44af-ac7d-fc2febaec88b,2025-10-18T11:59:04.518757,1,7.17,0
P1011,f3db4f1f-b526-4b54-b379-04c077d9a369,2025-10-19T00:09:00.518757,3,23.03,48
P1020,10b488b7-f047-458a-b9db-ab7616a29355,2025-10-19T08:22:36.518757,2,9.11,0
P1021,9594e64b-b284-4f30-bc2a-4f55d64bd20c,2025-10-18T22:05:23.518757,1,7.81,1
P1021,1ec07e69-4807-4469-8b56-134b57f78fe1,2025-10-18T19:48:38.518757,2,7.52,0
P1017,16f7d21b-8983-4673-b554-a70af805206e,2025-10-18T19:22:35.518757,2,15.37,0
P1011,4f65ba96-e923-4082-b5d4-662baeeaf0da,2025-10-19T09:52:55.518757,2,21.96,0
P1021,1d2f62a9-a444-4622-8ac5-f8815dcfdbd0,2025-10-18T14:09:21.518757,3,7.77,0
P1022,b295d193-7e00-4ec5-8802-575023e70be1,2025-10-19T02:36:57.518757,2,18.66,0
P1007,7439279d-2add-4cf7-99be-62c0608c35c3,2025-10-19T04:15:40.518757,2,16.38,16
P1021,02e39976-3db8-467d-b3ac-f0831a167903,2025-10-18T19:24:49.518757,3,7.66,4
P1021,e3371595-70ed-49c9-8c00-4cc0167fac0e,2025-10-20T05:27:57.518757,1,7.86,0
P1005,c5c3fb43-df5d-47a7-8c21-06e5997638d1,2025-10-20T05:49:58.518757,3,24.81,59
P1003,717e92fd-1df2-4e46-90bd-8b47deaea352,2025-10-20T01:24:50.518757,2,12.49,0
P1019,cd9ba8f5-f5bc-4e65-82b5-a86e02f8d91a,2025-10-19T22:13:05.518757,1,5.97,0
P1012,8bd851e7-f457-4ca4-9a98-e1e7dc2d18f2,2025-10-19T13:11:36.518757,1,13.23,0
P1014,1bd50f85-fff2-4358-b349-94b5c92ed030,2025-10-20T02:25:30.518757,3,18.91,0
P1007,f69356b1-0066-48cd-b3f7-3fa67721a038,2025-10-19T13:18:28.518757,1,18.23,0
P1009,3dfc4094-e696-4846-a72b-f74b6253db1e,2025-10-19T13:23:38.518757,2,12.75,0
P1007,a3d8976d-414d-45a0-a6b0-96dece5c8519,2025-10-20T09:04:56.518757,2,17.51,17
P1012,c56e0715-4596-4669-a9fa-3f55c2b884be,2025-10-20T08:13:12.518757,3,12.73,30
P1010,703f4970-38ab-418b-bd5c-9757fbfe6154,2025-10-19T16:47:40.518757,3,6.14,0
P1011,f72b431f-222d-40c8-a246-bf651d20f829,2025-10-20T00:26:34.518757,2,21.42,0
P1009,a0a2b93b-cd88-427a-aa69-3c4ca0fb75d3,2025-10-20T04:27:03.518757,2,11.65,0
P1024,54038011-1f2a-42c2-bcb6-05e52409ea6b,2025-10-19T11:16:57.518757,2,23.29,46
P1023,f3db4f1f-b526-4b54-b379-04c077d9a369,2025-10-19T22:46:41.518757,1,10.71,6
P1010,5278b34f-be40-48ca-96b7-6db9bd8ddaba,2025-10-20T01:11:14.518757,1,5.82,0
P1007,e11096b3-9230-4de0-ac48-9b136ce6c27b,2025-10-19T11:07:57.518757,3,16.45,24
P1005,c56e0715-4596-4669-a9fa-3f55c2b884be,2025-10-19T18:56:56.518757,1,22.44,17
P1019,7832ff01-95d4-4ac4-906b-9e7f177bd5f7,2025-10-20T01:16:01.518757,1,6.39,0
P1016,10b488b7-f047-458a-b9db-ab7616a29355,2025-10-20T07:40:13.518757,2,6.73,0
P1016,1d2f62a9-a444-4622-8ac5-f8815dcfdbd0,2025-10-19T15:15:45.518757,1,7.33,0
P1021,a47cad94-1e3b-425c-a7d4-58fc893dc3aa,2025-10-19T15:49:14.518757,1,8.45,1
P1012,0c1d9bac-79c2-4546-8ad6-056fb77c34ab,2025-10-20T00:36:43.518757,3,14.35,34
P1009,abc6c5f1-a209-4507-95c2-9acf6f00b3f3,2025-10-20T06:07:39.518757,3,12.27,18
P1018,cf1fb156-2702-4617-81ea-79a513faa98e,2025-10-19T21:49:53.518757,3,20.35,48
P1000,d510d398-9db0-46ae-b089-e6fcdd850a7b,2025-10-20T03:26:31.518757,3,9.74,8
P1008,e11096b3-9230-4de0-ac48-9b136ce6c27b,2025-10-20T02:59:03.518757,1,10.9,5
P1024,5cc63c7a-de1a-4515-b5ec-d34dfadb2fb2,2025-10-20T05:04:45.518757,2,22.85,0
P1007,abc6c5f1-a209-4507-95c2-9acf6f00b3f3,2025-10-19T23:05:21.518757,1,16.78,8
P1020,d510d398-9db0-46ae-b089-e6fcdd850a7b,2025-10-20T07:20:46.518757,2,8.64,3
P1020,5b0874ef-7736-4d3f-9f35-9207c5d80d11,2025-10-20T01:43:21.518757,2,9.27,3
P1001,5cc63c7a-de1a-4515-b5ec-d34dfadb2fb2,2025-10-19T21:57:33.518757,3,19.13,0
P1008,0891de48-954a-463a-a8d3-47c9e056c4c8,2025-10-20T10:53:19.518757,1,9.83,0
P1015,95c0d273-a81d-43ee-bec2-8157e0c40e74,2025-10-21T10:10:07.518757,1,11.58,0
P1015,c785af45-8a43-4ae3-ad96-fc99aa575f4b,2025-10-21T04:39:59.518757,3,11.66,20
P1009,5cc63c7a-de1a-4515-b5ec-d34dfadb2fb2,2025-10-20T22:21:40.518757,2,12.06,0
P1002,4f65ba96-e923-4082-b5d4-662baeeaf0da,2025-10-20T14:01:22.518757,2,12.07,0
P1013,c785af45-8a43-4ae3-ad96-fc99aa575f4b,2025-10-20T23:44:38.518757,3,10.4,18
P1020,e689efe3-cbf4-4648-ba57-2f569f0dc7db,2025-10-21T03:39:11.518757,1,9.49,0
P1014,58af7b2b-c971-4547-aec2-e16b2725286d,2025-10-20T18:43:48.518757,3,19.41,46
P1002,58af7b2b-c971-4547-aec2-e16b2725286d,2025-10-21T04:24:31.518757,3,12.45,14
P1016,54038011-1f2a-42c2-bcb6-05e52409ea6b,2025-10-20T11:39:42.518757,3,6.79,4
P1004,d3a6aaf3-d739-44af-ac7d-fc2febaec88b,2025-10-21T02:21:45.518757,3,17.94,0
P1000,5a5082e1-a576-4573-9d08-7e25acadeadc,2025-10-20T23:09:40.518757,1,9.63,2
P1012,02e39976-3db8-467d-b3ac-f0831a167903,2025-10-21T01:11:03.518757,3,14.65,35
P1014,0c1d9bac-79c2-4546-8ad6-056fb77c34ab,2025-10-21T04:31:52.518757,3,20.53,49
P1015,f72b431f-222d-40c8-a246-bf651d20f829,2025-10-20T19:22:31.518757,1,11.12,0
P1002,abc6c5f1-a209-4507-95c2-9acf6f00b3f3,2025-10-21T09:22:35.518757,2,12.11,9
P1003,10007012-6e03-4c98-938b-b098349f81c4,2025-10-20T23:23:07.518757,2,11.75,0
P1004,21b2a9bd-901b-45a7-9608-fcfd74e0d7c1,2025-10-21T00:36:38.518757,3,20.0,0
P1016,c5c3fb43-df5d-47a7-8c21-06e5997638d1,2025-10-20T18:53:23.518757,2,7.31,2
P1009,a0a2b93b-cd88-427a-aa69-3c4ca0fb75d3,2025-10-20T13:51:25.518757,1,12.55,0
P1015,02e39976-3db8-467d-b3ac-f0831a167903,2025-10-21T04:42:39.518757,1,10.72,6
P1009,f3db4f1f-b526-4b54-b379-04c077d9a369,2025-10-21T02:10:09.518757,3,13.51,20
P1008,936952d1-b537-4463-80c5-44d857f3a926,2025-10-20T21:32:40.518757,3,10.94,16
P1010,703f4970-38ab-418b-bd5c-9757fbfe6154,2025-10-20T11:30:31.518757,2,5.37,0
P1014,a0a2b93b-cd88-427a-aa69-3c4ca0fb75d3,2025-10-21T09:49:23.518757,3,20.35,0
P1007,c56e0715-4596-4669-a9fa-3f55c2b884be,2025-10-20T12:38:49.518757,3,16.69,25
P1009,29e3289c-52a8-4b38-b72a-e252e1a52b2d,2025-10-21T03:55:31.518757,2,12.19,0
P1013,1bd50f85-fff2-4358-b349-94b5c92ed030,2025-10-21T13:38:05.518757,2,10.4,0
P1002,8ebbfab2-bc28-4b4d-a234-86d0ff23ee66,2025-10-21T22:26:32.518757,3,10.94,0
P1001,aabbd1ef-e8da-4cae-bb6d-d7332f8d1388,2025-10-21T10:45:04.518757,1,18.7,0
P1012,02e39976-3db8-467d-b3ac-f0831a167903,2025-10-22T04:55:39.518757,3,14.35,34
P1004,a18eb0a0-4589-4a60-a181-5d96435f811a,2025-10-22T01:55:11.518757,2,19.02,34
P1024,f72b431f-222d-40c8-a246-bf651d20f829,2025-10-22T05:03:47.518757,1,25.68,0
P1022,e33da099-cfbd-44ca-9a26-212e9008f19d,2025-10-22T03:33:43.518757,2,18.96,26
P1014,e11096b3-9230-4de0-ac48-9b136ce6c27b,2025-10-22T05:28:41.518757,2,18.09,28
P1009,7439279d-2add-4cf7-99be-62c0608c35c3,2025-10-21T11:40:51.518757,2,12.7,12
P1003,9227336d-9078-4612-82c3-574ef663a494,2025-10-21T23:07:40.518757,3,12.19,0
P1024,1bd50f85-fff2-4358-b349-94b5c92ed030,2025-10-21T18:55:25.518757,2,25.01,0
P1009,7235f097-2877-406b-8a8b-d76fe032e8f1,2025-10-21T22:38:45.518757,3,12.9,0
P1009,a3d77441-3817-4f4b-837c-9a9a28b49e67,2025-10-21T20:27:58.518757,1,12.47,6
P1006,462b45a3-7662-42d4-8382-1c992603c6c8,2025-10-21T20:45:52.518757,2,25.43,0
P1008,4f65ba96-e923-4082-b5d4-662baeeaf0da,2025-10-22T04:52:14.518757,2,10.58,0
P1003,a47cad94-1e3b-425c-a7d4-58fc893dc3aa,2025-10-22T02:51:29.518757,2,11.65,11
P1000,7235f097-2877-406b-8a8b-d76fe032e8f1,2025-10-21T18:52:36.518757,3,9.85,0
P1014,42f4a921-bcb3-48ad-842a-da3ec537ddaf,2025-10-21T16:58:33.518757,2,18.61,0
P1009,29e3289c-52a8-4b38-b72a-e252e1a52b2d,2025-10-22T05:38:38.518757,3,13.48,0
P1004,eb998cb8-008b-46bc-9be1-25a11498da7a,2025-10-22T09:06:50.518757,3,20.07,0
P1003,1ec07e69-4807-4469-8b56-134b57f78fe1,2025-10-21T20:41:41.518757,2,11.96,0
P1016,717e92fd-1df2-4e46-90bd-8b47deaea352,2025-10-21T23:22:15.518757,1,7.47,0
P1010,abc6c5f1-a209-4507-95c2-9acf6f00b3f3,2025-10-21T21:30:35.518757,1,6.05,0
P1005,aabbd1ef-e8da-4cae-bb6d-d7332f8d1388,2025-10-21T11:05:06.518757,2,22.28,0
P1015,9227336d-9078-4612-82c3-574ef663a494,2025-10-21T12:50:48.518757,2,10.91,0
P1016,eb998cb8-008b-46bc-9be1-25a11498da7a,2025-10-21T14:02:32.518757,2,7.36,0
P1020,3fb78b90-8161-4204-875b-1611842dd965,2025-10-22T08:42:40.518757,2,8.98,0
P1011,b295d193-7e00-4ec5-8802-575023e70be1,2025-10-21T20:44:51.518757,3,21.77,0
P1024,8ebbfab2-bc28-4b4d-a234-86d0ff23ee66,2025-10-21T18:55:27.518757,1,26.05,0
P1020,c79986a3-8c43-4ad4-a86e-35a1ca9ebcc8,2025-10-21T14:48:35.518757,3,9.44,5
P1019,54038011-1f2a-42c2-bcb6-05e52409ea6b,2025-10-21T13:37:07.518757,2,5.76,1
P1007,16f7d21b-8983-4673-b554-a70af805206e,2025-10-21T17:58:58.518757,1,17.02,0
P1018,195fbf24-c127-4138-87ba-d3e0017ee68e,2025-10-22T06:35:49.518757,1,19.66,15
P1015,a0a2b93b-cd88-427a-aa69-3c4ca0fb75d3,2025-10-21T14:01:23.518757,2,10.87,0
P1013,bcbd12d5-a45a-4148-9276-75ec17746782,2025-10-23T09:18:00.518757,1,9.74,5
P1004,a18eb0a0-4589-4a60-a181-5d96435f811a,2025-10-22T20:04:12.518757,3,18.72,50
P1006,64164ae8-b200-43cd-a6ed-1078cc033dfe,2025-10-22T17:03:08.518757,2,25.27,45
P1005,64b9b86d-0517-46e2-b00a-f6e95b2fb8d9,2025-10-22T21:48:32.518757,3,25.42,0
P1021,7235f097-2877-406b-8a8b-d76fe032e8f1,2025-10-23T05:46:01.518757,1,7.99,0
P1020,47f49e30-2ef8-4c29-9bcc-756483eba6ed,2025-10-23T04:22:37.518757,3,8.88,5
P1007,54038011-1f2a-42c2-bcb6-05e52409ea6b,2025-10-23T06:33:39.518757,3,16.72,25
P1001,a3d8976d-414d-45a0-a6b0-96dece5c8519,2025-10-23T09:40:33.518757,1,18.68,16
P1017,d417a9e9-ea0a-42c7-a8a9-613a613dc144,2025-10-22T21:47:12.518757,3,14.55,17
P1020,9b3e47d2-f029-4b45-a2d3-bcddf6d9b575,2025-10-22T18:11:45.518757,2,8.94,0
P1009,0891de48-954a-463a-a8d3-47c9e056c4c8,2025-10-22T20:11:20.518757,3,12.07,0
P1003,4f65ba96-e923-4082-b5d4-662baeeaf0da,2025-10-22T13:28:10.518757,2,11.6,0
P1010,b295d193-7e00-4ec5-8802-575023e70be1,2025-10-22T12:24:29.518757,2,5.55,0
P1022,aabbd1ef-e8da-4cae-bb6d-d7332f8d1388,2025-10-23T02:32:57.518757,1,18.7,0
P1019,936952d1-b537-4463-80c5-44d857f3a926,2025-10-22T22:12:37.518757,1,6.41,0
P1017,0e3c5c8f-d9d6-4d66-b9bb-a7a0ed12fdd7,2025-10-23T07:03:57.518757,3,14.06,16
P1003,54038011-1f2a-42c2-bcb6-05e52409ea6b,2025-10-23T08:57:44.518757,3,10.89,16
P1012,0e3c5c8f-d9d6-4d66-b9bb-a7a0ed12fdd7,2025-10-23T07:51:32.518757,2,13.38,21
P1007,54038011-1f2a-42c2-bcb6-05e52409ea6b,2025-10-22T11:36:37.518757,1,16.58,8
P1007,fe22e212-6a81-46d4-9ecf-4a0f5e9e9721,2025-10-23T03:40:15.518757,2,18.12,0
P1020,64164ae8-b200-43cd-a6ed-1078cc033dfe,2025-10-22T21:43:09.518757,3,8.48,5
P1023,fe22e212-6a81-46d4-9ecf-4a0f5e9e9721,2025-10-23T02:12:42.518757,1,10.46,0
P1014,eb998cb8-008b-46bc-9be1-25a11498da7a,2025-10-22T19:17:54.518757,3,18.31,0
P1018,0e3c5c8f-d9d6-4d66-b9bb-a7a0ed12fdd7,2025-10-23T08:41:37.518757,1,19.16,15
P1017,d417a9e9-ea0a-42c7-a8a9-613a613dc144,2025-10-22T12:49:19.518757,2,14.17,11
P1017,5b0874ef-7736-4d3f-9f35-9207c5d80d11,2025-10-22T18:17:21.518757,3,13.34,16
P1002,c56e0715-4596-4669-a9fa-3f55c2b884be,2025-10-22T17:03:44.518757,3,11.47,13
P1013,62a6bf8b-fbc5-4489-a4e1-664b0a6a3b7f,2025-10-22T17:12:28.518757,2,10.17,0
P1012,85cf5073-3b72-46ab-8169-ac4c8ea58bfe,2025-10-22T21:04:33.518757,2,13.31,0
P1008,1bd50f85-fff2-4358-b349-94b5c92ed030,2025-10-22T19:24:49.518757,1,10.55,0
P1017,a47cad94-1e3b-425c-a7d4-58fc893dc3aa,2025-10-22T19:01:26.518757,1,14.86,5
P1005,9a22b0d7-6a60-401d-93fc-7f243827dee0,2025-10-23T04:14:06.518757,3,24.86,59
P1013,f3db4f1f-b526-4b54-b379-04c077d9a369,2025-10-23T01:41:20.518757,3,11.08,19
P1010,c56e0715-4596-4669-a9fa-3f55c2b884be,2025-10-22T16:50:32.518757,3,5.52,1
P1023,a3d8976d-414d-45a0-a6b0-96dece5c8519,2025-10-22T12:31:20.518757,3,10.68,19
P1022,3bb7f456-29c5-4660-9433-c18e5e7a7e01,2025-10-24T07:56:39.518757,3,21.57,0
P1013,462b45a3-7662-42d4-8382-1c992603c6c8,2025-10-23T22:03:37.518757,3,9.76,0
P1018,8c2a359a-d9a0-4ff0-84a0-ca002c1783bc,2025-10-24T03:32:34.518757,2,18.52,29
P1017,54038011-1f2a-42c2-bcb6-05e52409ea6b,2025-10-24T04:56:45.518757,2,14.7,11
P1021,3fb78b90-8161-4204-875b-1611842dd965,2025-10-24T07:10:11.518757,1,8.68,0
P1024,16f7d21b-8983-4673-b554-a70af805206e,2025-10-23T15:49:05.518757,1,26.15,0
P1024,0891de48-954a-463a-a8d3-47c9e056c4c8,2025-10-23T16:44:55.518757,2,24.48,0
P1024,df94e6b7-c730-4d4b-a93f-b0b31396b55a,2025-10-24T06:18:12.518757,3,22.78,0
P1023,c79986a3-8c43-4ad4-a86e-35a1ca9ebcc8,2025-10-24T07:22:08.518757,2,10.75,12
P1014,0891de48-954a-463a-a8d3-47c9e056c4c8,2025-10-23T17:46:39.518757,1,19.45,0
P1012,5b0874ef-7736-4d3f-9f35-9207c5d80d11,2025-10-24T05:39:53.518757,2,13.06,20
P1023,02e39976-3db8-467d-b3ac-f0831a167903,2025-10-24T06:11:01.518757,2,9.61,11
P1006,aabbd1ef-e8da-4cae-bb6d-d7332f8d1388,2025-10-23T17:26:36.518757,1,27.46,0
P1002,02e39976-3db8-467d-b3ac-f0831a167903,2025-10-24T10:25:10.518757,1,11.47,4
P1011,16f7d21b-8983-4673-b554-a70af805206e,2025-10-23T19:40:27.518757,2,20.45,0
P1012,10007012-6e03-4c98-938b-b098349f81c4,2025-10-24T06:58:52.518757,1,14.11,0
P1020,10b488b7-f047-458a-b9db-ab7616a29355,2025-10-24T10:27:16.518757,2,9.0,0
P1001,c56e0715-4596-4669-a9fa-3f55c2b884be,2025-10-23T16:03:58.518757,2,18.86,33
P1004,5056d44f-dc78-4ff6-bf65-bc191fbb894a,2025-10-23T21:08:55.518757,3,19.37,0
P1006,f3db4f1f-b526-4b54-b379-04c077d9a369,2025-10-23T10:46:44.518757,3,25.26,68
P1024,42f4a921-bcb3-48ad-842a-da3ec537ddaf,2025-10-24T22:26:10.518757,3,24.34,0
P1021,163c14bb-d280-4c2f-b981-861a3555171a,2025-10-25T08:25:24.518757,3,7.86,4
P1009,16f7d21b-8983-4673-b554-a70af805206e,2025-10-24T10:48:37.518757,3,12.57,0
P1023,c79986a3-8c43-4ad4-a86e-35a1ca9ebcc8,2025-10-24T15:51:11.518757,1,9.97,5
P1016,cf1fb156-2702-4617-81ea-79a513faa98e,2025-10-24T15:45:45.518757,1,6.99,1
P1002,16f7d21b-8983-4673-b554-a70af805206e,2025-10-25T09:33:18.518757,3,11.94,0
P1001,d163fa6a-200e-498d-b923-4fe11d885289,2025-10-25T05:32:18.518757,2,17.39,31
P1022,8c875527-b297-4cac-8a4a-33ffcf48a33f,2025-10-24T23:56:51.518757,1,21.4,0
P1011,abc6c5f1-a209-4507-95c2-9acf6f00b3f3,2025-10-25T03:07:45.518757,3,22.06,46
P1023,3bb7f456-29c5-4660-9433-c18e5e7a7e01,2025-10-24T23:48:08.518757,1,9.96,0
P1011,e11096b3-9230-4de0-ac48-9b136ce6c27b,2025-10-25T04:38:18.518757,1,22.04,15
P1024,a3d8976d-414d-45a0-a6b0-96dece5c8519,2025-10-25T07:31:56.518757,1,23.24,23
P1020,21b2a9bd-901b-45a7-9608-fcfd74e0d7c1,2025-10-25T01:05:12.518757,2,8.75,0
P1013,21b2a9bd-901b-45a7-9608-fcfd74e0d7c1,2025-10-24T22:01:41.518757,2,10.82,0
P1014,e11096b3-9230-4de0-ac48-9b136ce6c27b,2025-10-24T20:57:28.518757,2,19.97,31
P1015,c56e0715-4596-4669-a9fa-3f55c2b884be,2025-10-24T15:33:19.518757,1,12.26,7
P1001,58af7b2b-c971-4547-aec2-e16b2725286d,2025-10-25T08:51:16.518757,2,17.08,30
P1020,8ff26b5a-7cd2-42e4-8593-4eac9565ce16,2025-10-25T08:09:10.518757,1,8.94,1
P1008,8bd851e7-f457-4ca4-9a98-e1e7dc2d18f2,2025-10-25T05:45:59.518757,3,11.0,0
P1022,195fbf24-c127-4138-87ba-d3e0017ee68e,2025-10-25T07:55:53.518757,3,19.6,41
P1003,d417a9e9-ea0a-42c7-a8a9-613a613dc144,2025-10-26T08:42:27.518757,1,12.48,6
P1022,c79986a3-8c43-4ad4-a86e-35a1ca9ebcc8,2025-10-25T11:51:44.518757,2,18.71,26
